fold,model,weighting_method,train_start,train_end,test_start,test_end,factor_weights,OOS_return,annualized_return,volatility,Sharpe,max_drawdown,turnover,transaction_cost,benchmark_return,annualized_excess_return,information_ratio,tracking_error,beta,jensen_alpha
2,Model_A,rolling_ic_weight,2019-02-18,2022-03-25,2022-03-28,2022-09-28,"{""volatility_20"": -0.053010667830849054, ""volume_change_20"": -0.9469893321691509}",-0.07959936163400727,-0.15286266489547307,0.28084856377635375,-0.4494957383753907,-0.22167716773327606,55.5038765054721,0.0555038765054721,-0.08284925153967948,0.028287368881654715,0.08557975827975506,0.33053807874970875,0.08846501947141303,-0.11256994527712355
3,Model_A,rolling_ic_weight,2019-08-20,2022-09-28,2022-09-29,2023-04-10,"{""volatility_20"": 0.03846437191947295, ""volume_change_20"": -0.9615356280805271}",0.08039694542132025,0.16725755967571931,0.17426281038014158,0.9743542031112764,-0.07638005154346483,58.96809456434191,0.0589680945643419,0.07211306157948782,0.0160373033548143,0.06644351149736949,0.24136748635642502,0.02373167367236324,0.16614480506836218
4,Model_A,rolling_ic_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,"{""volatility_20"": 0.3813543161010358, ""volume_change_20"": -0.6186456838989641}",-0.08378080891391237,-0.16054239388555525,0.14671638906240003,-1.1197139038434982,-0.08613747355118795,58.275821690472014,0.058275821690472004,-0.12040264957452318,0.08266947981222098,0.40508786975807726,0.20407789515295055,-0.024245093799095216,-0.17026770328800434
5,Model_A,rolling_ic_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,"{""volatility_20"": 0.45165107032113583, ""volume_change_20"": -0.5483489296788641}",-0.08742480664458885,-0.16720651647233398,0.2722365484000863,-0.5356533688608291,-0.2686286976996094,51.222093695777914,0.051222093695777904,-0.024638700707364403,-0.10687231997648025,-0.3657056657393243,0.2922358880068844,0.24471906905566032,-0.13629210157523347
6,Model_A,rolling_ic_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,"{""volatility_20"": 0.38819757281702666, ""volume_change_20"": -0.6118024271829734}",0.14266730303953135,0.3056885654356363,0.29331139467931405,1.0547395811481364,-0.1927642642450822,53.536130536130536,0.05353613053613052,0.10461094609866994,0.0803426879254674,0.22158371240152544,0.36258390589593853,0.12893427554690343,0.27983803607258484
7,Model_A,rolling_ic_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,"{""volatility_20"": 0.38298057514568334, ""volume_change_20"": -0.6170194248543166}",0.07933748676951446,0.16496941034593182,0.28856310214014214,0.6781741335133077,-0.2065598828891062,55.15715676728335,0.05515715676728335,0.0016041048632153831,0.17565259058051014,0.5898950393867356,0.2977692281717124,0.41933043001312464,0.1872912069499861
8,Model_A,rolling_ic_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,"{""volatility_20"": 0.34498399342209035, ""volume_change_20"": -0.6550160065779097}",0.24108027923499664,0.5402802595060172,0.14268563664974904,3.1009137773309816,-0.058855370070768354,56.15,0.056150000000000005,0.18784167381026795,0.08856888627590104,0.4240447727821583,0.20886682718619656,-0.11506476365815162,0.483175777106647
9,Model_A,rolling_ic_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,"{""volatility_20"": 0.32274573939766144, ""volume_change_20"": -0.6772542606023385}",-0.03647843224824521,-0.2842638311831237,0.183079493561286,-1.7365952152225845,-0.06448014324846363,13.075000000000001,0.013075000000000002,0.0012791315733753361,-0.3384082914999885,-1.4385518429644215,0.235242332874588,-0.08813171329314672,-0.3161306238457438
0,Model_A,rolling_icir_weight,2018-01-29,2021-03-12,2021-03-15,2021-09-13,"{""volatility_20"": -0.06002113727065397, ""volume_change_20"": -0.939978862729346}",0.23147674594920975,0.5165349758136546,0.1873529253404797,2.3174551214065944,-0.09042337789330257,57.44468582382714,0.05744468582382715,-0.03006385070671025,0.478730700496492,1.9458475914742543,0.24602682275531454,0.11678185748968782,0.439384476760862
1,Model_A,rolling_icir_weight,2018-08-07,2021-09-13,2021-09-14,2022-03-25,"{""volatility_20"": -0.01258403691241916, ""volume_change_20"": -0.9874159630875808}",-0.09056575999720518,-0.17292936311053897,0.25913824683486203,-0.6026689096286851,-0.2342409788618104,56.4648716516144,0.05646487165161441,-0.16369103664913054,0.18506772084266793,0.6061262904551462,0.30532864810021487,0.09478815912661273,-0.12382883660380997
2,Model_A,rolling_icir_weight,2019-02-18,2022-03-25,2022-03-28,2022-09-28,"{""volatility_20"": -0.041824721821221905, ""volume_change_20"": -0.9581752781787781}",-0.08527074637578569,-0.16327039256408782,0.27920859529301795,-0.49806427600585035,-0.2185882804182212,55.331193519234134,0.055331193519234136,-0.08284925153967948,0.015463774558747381,0.04668334188366973,0.3312482340549136,0.06965646556554894,-0.12829998032143283
3,Model_A,rolling_icir_weight,2019-08-20,2022-09-28,2022-09-29,2023-04-10,"{""volatility_20"": 0.02965861277000338, ""volume_change_20"": -0.9703413872299966}",0.07396258396215782,0.15339563175067483,0.17487787438211774,0.9031911292350498,-0.07617033296362474,58.97045361973975,0.05897045361973974,0.07211306157948782,0.004191746456349944,0.017304287383714815,0.24223745037283798,0.020214398987645814,0.15484005165755105
4,Model_A,rolling_icir_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,"{""volatility_20"": 0.31796406423235923, ""volume_change_20"": -0.6820359357676407}",-0.08524098152537785,-0.16321593811934587,0.1477330957905415,-1.1326144704277175,-0.08973304913539693,60.20971531011905,0.060209715310119045,-0.12040264957452318,0.07962521851365094,0.38777757791211276,0.2053373455535314,-0.029879607370504775,-0.17470340692739733
5,Model_A,rolling_icir_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,"{""volatility_20"": 0.3823913814657851, ""volume_change_20"": -0.6176086185342149}",-0.11717509816944571,-0.22062019270787214,0.2829022740931896,-0.7388840052590656,-0.28979214016850685,55.143163853690176,0.05514316385369016,-0.024638700707364403,-0.17007986107780368,-0.5594014582490747,0.3040390019900078,0.21946155306437992,-0.20048347607383535
6,Model_A,rolling_icir_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,"{""volatility_20"": 0.31262040545813674, ""volume_change_20"": -0.6873795945418631}",0.16815764084271367,0.36459227385921444,0.3007855854751635,1.182281565064692,-0.1939503082273082,57.61571761571762,0.057615717615717606,0.10461094609866994,0.1265888030999077,0.3487887929560009,0.36293827570278797,0.1630986496014687,0.31825967428172725
7,Model_A,rolling_icir_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,"{""volatility_20"": 0.30476206623755053, ""volume_change_20"": -0.6952379337624495}",0.1016238077539886,0.2135750138103969,0.30175026167969193,0.7976109048494883,-0.2149761270037841,57.16643135345667,0.057166431353456684,0.0016041048632153831,0.2206358580796162,0.7197396435030086,0.3065495420062879,0.45637024460061826,0.23153206910418977
8,Model_A,rolling_icir_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,"{""volatility_20"": 0.26723034524638495, ""volume_change_20"": -0.732769654753615}",0.22952022279555462,0.5117199782632302,0.14899232286847408,2.8499847987796465,-0.06037871915877857,57.57499999999999,0.05757500000000001,0.18784167381026795,0.07073888507147201,0.3250909706714451,0.21759720033247137,-0.1648614740012559,0.4829681828533857
9,Model_A,rolling_icir_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,"{""volatility_20"": 0.25310643400946886, ""volume_change_20"": -0.7468935659905311}",-0.03706463384547409,-0.2881733594275271,0.18912676799536082,-1.7043331401850184,-0.06876481365037335,13.85,0.013850000000000001,0.0012791315733753361,-0.3428083373666618,-1.4294500674125517,0.23981833656294085,-0.08605759155978034,-0.3205731338682597
0,Model_B,equal_weight,2018-01-30,2021-03-15,2021-03-16,2021-09-14,"{""volatility_20"": 1.0}",0.15186905668535466,0.3268023237492088,0.13233743166188666,2.203594422576765,-0.06804258681154685,9.500962737025004,0.009500962737025007,-0.0235088987477019,0.32294158180092003,1.5304879708025154,0.21100563216552742,0.08693668629148148,0.2943411924256657
1,Model_B,equal_weight,2018-08-08,2021-09-14,2021-09-15,2022-03-28,"{""volatility_20"": 1.0}",-0.02025256309697454,-0.04009495988195211,0.2057924150912158,-0.09575908542652545,-0.17336736806127584,11.336147906088641,0.011336147906088648,-0.15632804301670122,0.3041902844782054,1.1748983209512274,0.25890775316788717,0.11249065724713342,0.016728867973292507
2,Model_B,equal_weight,2019-02-19,2022-03-28,2022-03-29,2022-09-29,"{""volatility_20"": 1.0}",0.01456697374661875,0.02934614421737214,0.2449691382171642,0.24113575034387438,-0.1751941106761219,13.314211484841707,0.013314211484841711,-0.07745747227290989,0.20191425607522895,0.6630352595475526,0.3045301937833787,0.055863990491873704,0.06705062147992229
3,Model_B,equal_weight,2019-08-21,2022-09-29,2022-09-30,2023-04-11,"{""volatility_20"": 1.0}",0.11479062283937713,0.24275813277060632,0.15011926625916533,1.5229942568353814,-0.07988371920958193,10.549590847979813,0.01054959084797981,0.07133525295651677,0.07632476943699391,0.34579720386023227,0.2207211874039433,0.05297120390560077,0.22056294759276712
4,Model_B,equal_weight,2020-03-03,2023-04-11,2023-04-12,2023-10-19,"{""volatility_20"": 1.0}",-0.018768998004871085,-0.03718572072363535,0.1336586748247438,-0.2173299401045289,-0.10033498436328703,12.038930350682332,0.012038930350682332,-0.13819250515225012,0.25830590587252344,1.3854571430017333,0.18644092109040455,0.07804066124039358,-0.006622740488577153
5,Model_B,equal_weight,2020-09-03,2023-10-19,2023-10-20,2024-04-25,"{""volatility_20"": 1.0}",0.0583840216799858,0.12017673734750067,0.2383512075751724,0.5946446828829665,-0.20374617503269732,11.953923269712742,0.01195392326971274,-0.0009225875467649969,0.13309360734574785,0.5068427196361442,0.2625935071954748,0.21373492238762995,0.13988746511964287
6,Model_B,equal_weight,2021-03-16,2024-04-25,2024-04-26,2024-11-04,"{""volatility_20"": 1.0}",0.09453046954191358,0.1979969487556419,0.26926315288794234,0.8038565991677752,-0.16825150734402905,11.297702297702298,0.011297702297702297,0.1174071178490097,-0.03580111039369895,-0.10101655231008073,0.3544083575907813,0.06872917843706762,0.19911202210052528
7,Model_B,equal_weight,2021-09-15,2024-11-04,2024-11-05,2025-05-14,"{""volatility_20"": 1.0}",0.09768764267571295,0.20491816088296377,0.21643328507389037,0.9716616091780894,-0.13114068594342554,10.613875365141189,0.01061387536514119,-0.0003929263123735316,0.1943002526559697,0.6806763997477818,0.28545172526617024,-0.019320079958110865,0.2106090287921206
8,Model_B,equal_weight,2022-03-29,2025-05-14,2025-05-15,2025-11-17,"{""volatility_20"": 1.0}",0.2605038264300876,0.5888698964448924,0.11646972618679458,4.037008158831217,-0.047709255980899146,11.499999999999998,0.0115,0.16606774683569925,0.15340536289216436,0.8171160898798784,0.18773998553218554,-0.07645315097425635,0.4944083600636825
9,Model_B,equal_weight,2022-09-30,2025-11-17,2025-11-18,2025-12-24,"{""volatility_20"": 1.0}",0.002990961114665014,0.028266086794840994,0.1455669970755764,0.2622426473375342,-0.03623242901562829,2.9250000000000003,0.002925,0.007831580778808522,-0.0437386800784041,-0.21532745911525936,0.20312634653340655,-0.032971082454595076,0.04087462027501661
0,Model_B,rolling_ic_weight,2018-01-30,2021-03-15,2021-03-16,2021-09-14,"{""volatility_20"": -1.0}",0.3134929126509356,0.7252636315842382,0.250037348808492,2.306962882872834,-0.08609985550966459,9.387524342541528,0.00938752434254153,-0.0235088987477019,0.6081504385257717,2.046451955766678,0.2971730837912272,0.10554834506085492,0.5801330324767902
1,Model_B,rolling_ic_weight,2018-08-08,2021-09-14,2021-09-15,2022-03-28,"{""volatility_20"": -1.0}",-0.09366724190446118,-0.17856093160293351,0.30158732287797224,-0.5014500349526586,-0.19716238833396027,9.731521076231347,0.00973152107623135,-0.15632804301670122,0.17266580433661818,0.49333880096159327,0.34999437303545955,0.004815671367725112,-0.14967119315883756
2,Model_B,rolling_ic_weight,2019-02-19,2022-03-28,2022-03-29,2022-09-29,"{""volatility_20"": -1.0}",-0.11877890184496642,-0.22344937616643668,0.326138171856444,-0.611585664652283,-0.24711672919705252,10.629623728436568,0.01062962372843657,-0.07745747227290989,-0.05661799148316301,-0.15165690128431691,0.37332947596640614,0.05206392257333296,-0.19202444084884407
3,Model_B,rolling_ic_weight,2019-08-21,2022-09-29,2022-09-30,2023-04-11,"{""volatility_20"": 1.0}",0.11479062283937713,0.24275813277060632,0.15011926625916533,1.5229942568353814,-0.07988371920958193,10.549590847979813,0.01054959084797981,0.07133525295651677,0.07632476943699391,0.34579720386023227,0.2207211874039433,0.05297120390560077,0.22056294759276712
4,Model_B,rolling_ic_weight,2020-03-03,2023-04-11,2023-04-12,2023-10-19,"{""volatility_20"": 1.0}",-0.018768998004871085,-0.03718572072363535,0.1336586748247438,-0.2173299401045289,-0.10033498436328703,12.038930350682332,0.012038930350682332,-0.13819250515225012,0.25830590587252344,1.3854571430017333,0.18644092109040455,0.07804066124039358,-0.006622740488577153
5,Model_B,rolling_ic_weight,2020-09-03,2023-10-19,2023-10-20,2024-04-25,"{""volatility_20"": 1.0}",0.0583840216799858,0.12017673734750067,0.2383512075751724,0.5946446828829665,-0.20374617503269732,11.953923269712742,0.01195392326971274,-0.0009225875467649969,0.13309360734574785,0.5068427196361442,0.2625935071954748,0.21373492238762995,0.13988746511964287
6,Model_B,rolling_ic_weight,2021-03-16,2024-04-25,2024-04-26,2024-11-04,"{""volatility_20"": 1.0}",0.09453046954191358,0.1979969487556419,0.26926315288794234,0.8038565991677752,-0.16825150734402905,11.297702297702298,0.011297702297702297,0.1174071178490097,-0.03580111039369895,-0.10101655231008073,0.3544083575907813,0.06872917843706762,0.19911202210052528
7,Model_B,rolling_ic_weight,2021-09-15,2024-11-04,2024-11-05,2025-05-14,"{""volatility_20"": 1.0}",0.09768764267571295,0.20491816088296377,0.21643328507389037,0.9716616091780894,-0.13114068594342554,10.613875365141189,0.01061387536514119,-0.0003929263123735316,0.1943002526559697,0.6806763997477818,0.28545172526617024,-0.019320079958110865,0.2106090287921206
8,Model_B,rolling_ic_weight,2022-03-29,2025-05-14,2025-05-15,2025-11-17,"{""volatility_20"": 1.0}",0.2605038264300876,0.5888698964448924,0.11646972618679458,4.037008158831217,-0.047709255980899146,11.499999999999998,0.0115,0.16606774683569925,0.15340536289216436,0.8171160898798784,0.18773998553218554,-0.07645315097425635,0.4944083600636825
9,Model_B,rolling_ic_weight,2022-09-30,2025-11-17,2025-11-18,2025-12-24,"{""volatility_20"": 1.0}",0.002990961114665014,0.028266086794840994,0.1455669970755764,0.2622426473375342,-0.03623242901562829,2.9250000000000003,0.002925,0.007831580778808522,-0.0437386800784041,-0.21532745911525936,0.20312634653340655,-0.032971082454595076,0.04087462027501661
0,Model_B,rolling_icir_weight,2018-01-30,2021-03-15,2021-03-16,2021-09-14,"{""volatility_20"": -1.0}",0.3134929126509356,0.7252636315842382,0.250037348808492,2.306962882872834,-0.08609985550966459,9.387524342541528,0.00938752434254153,-0.0235088987477019,0.6081504385257717,2.046451955766678,0.2971730837912272,0.10554834506085492,0.5801330324767902
1,Model_B,rolling_icir_weight,2018-08-08,2021-09-14,2021-09-15,2022-03-28,"{""volatility_20"": -1.0}",-0.09366724190446118,-0.17856093160293351,0.30158732287797224,-0.5014500349526586,-0.19716238833396027,9.731521076231347,0.00973152107623135,-0.15632804301670122,0.17266580433661818,0.49333880096159327,0.34999437303545955,0.004815671367725112,-0.14967119315883756
2,Model_B,rolling_icir_weight,2019-02-19,2022-03-28,2022-03-29,2022-09-29,"{""volatility_20"": -1.0}",-0.11877890184496642,-0.22344937616643668,0.326138171856444,-0.611585664652283,-0.24711672919705252,10.629623728436568,0.01062962372843657,-0.07745747227290989,-0.05661799148316301,-0.15165690128431691,0.37332947596640614,0.05206392257333296,-0.19202444084884407
3,Model_B,rolling_icir_weight,2019-08-21,2022-09-29,2022-09-30,2023-04-11,"{""volatility_20"": 1.0}",0.11479062283937713,0.24275813277060632,0.15011926625916533,1.5229942568353814,-0.07988371920958193,10.549590847979813,0.01054959084797981,0.07133525295651677,0.07632476943699391,0.34579720386023227,0.2207211874039433,0.05297120390560077,0.22056294759276712
4,Model_B,rolling_icir_weight,2020-03-03,2023-04-11,2023-04-12,2023-10-19,"{""volatility_20"": 1.0}",-0.018768998004871085,-0.03718572072363535,0.1336586748247438,-0.2173299401045289,-0.10033498436328703,12.038930350682332,0.012038930350682332,-0.13819250515225012,0.25830590587252344,1.3854571430017333,0.18644092109040455,0.07804066124039358,-0.006622740488577153
5,Model_B,rolling_icir_weight,2020-09-03,2023-10-19,2023-10-20,2024-04-25,"{""volatility_20"": 1.0}",0.0583840216799858,0.12017673734750067,0.2383512075751724,0.5946446828829665,-0.20374617503269732,11.953923269712742,0.01195392326971274,-0.0009225875467649969,0.13309360734574785,0.5068427196361442,0.2625935071954748,0.21373492238762995,0.13988746511964287
6,Model_B,rolling_icir_weight,2021-03-16,2024-04-25,2024-04-26,2024-11-04,"{""volatility_20"": 1.0}",0.09453046954191358,0.1979969487556419,0.26926315288794234,0.8038565991677752,-0.16825150734402905,11.297702297702298,0.011297702297702297,0.1174071178490097,-0.03580111039369895,-0.10101655231008073,0.3544083575907813,0.06872917843706762,0.19911202210052528
7,Model_B,rolling_icir_weight,2021-09-15,2024-11-04,2024-11-05,2025-05-14,"{""volatility_20"": 1.0}",0.09768764267571295,0.20491816088296377,0.21643328507389037,0.9716616091780894,-0.13114068594342554,10.613875365141189,0.01061387536514119,-0.0003929263123735316,0.1943002526559697,0.6806763997477818,0.28545172526617024,-0.019320079958110865,0.2106090287921206
8,Model_B,rolling_icir_weight,2022-03-29,2025-05-14,2025-05-15,2025-11-17,"{""volatility_20"": 1.0}",0.2605038264300876,0.5888698964448924,0.11646972618679458,4.037008158831217,-0.047709255980899146,11.499999999999998,0.0115,0.16606774683569925,0.15340536289216436,0.8171160898798784,0.18773998553218554,-0.07645315097425635,0.4944083600636825
9,Model_B,rolling_icir_weight,2022-09-30,2025-11-17,2025-11-18,2025-12-24,"{""volatility_20"": 1.0}",0.002990961114665014,0.028266086794840994,0.1455669970755764,0.2622426473375342,-0.03623242901562829,2.9250000000000003,0.002925,0.007831580778808522,-0.0437386800784041,-0.21532745911525936,0.20312634653340655,-0.032971082454595076,0.04087462027501661
0,Model_C,equal_weight,2018-01-29,2021-03-12,2021-03-15,2021-09-13,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",0.22958735043635148,0.5118850523530871,0.14479937084771816,2.9288179474771807,-0.0773718286201368,31.233745425280986,0.03123374542528099,-0.03006385070671025,0.46863970027789126,2.161974060573512,0.21676471925550028,0.1078599188501462,0.4288960157373128
1,Model_C,equal_weight,2018-08-07,2021-09-13,2021-09-14,2022-03-25,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.08226876005456651,-0.15776937122821721,0.2067891996966861,-0.7264945112244934,-0.186217324231292,33.033238079962175,0.03303323807996218,-0.16369103664913054,0.19101106694557538,0.7248831202942463,0.26350602131284245,0.08545243644915312,-0.12107123384420651
2,Model_C,equal_weight,2019-02-18,2022-03-25,2022-03-28,2022-09-28,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.11457248787624397,-0.2160181207743359,0.24202108935739056,-0.8834463756567165,-0.18611291302787714,36.17407844029595,0.03617407844029594,-0.08284925153967948,-0.059285052797302173,-0.19695603206576603,0.3010065351921091,0.06609681083591287,-0.20359887258476483
3,Model_C,equal_weight,2019-08-20,2022-09-28,2022-09-29,2023-04-10,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",0.08881028613666442,0.1855078391970051,0.1549392232332619,1.1757116218354162,-0.09196237955629205,34.802873557938206,0.034802873557938194,0.07211306157948782,0.028407447048437912,0.1281699891218607,0.22163883482449898,0.07108618404086384,0.17123388980043716
4,Model_C,equal_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.06326290610810414,-0.12252361692696545,0.1368776849080689,-0.8868678629956511,-0.10918241480966295,37.20612443734291,0.0372061244373429,-0.12040264957452318,0.12555744066089125,0.6735987119201462,0.1863979821205119,0.08292171440163476,-0.10091491409674228
5,Model_C,equal_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.02818898341156073,-0.055583348037344216,0.24363383482520176,-0.11342630169194622,-0.23161528881306526,32.46067090803933,0.03246067090803933,-0.024638700707364403,0.011317619449820848,0.042220446805789805,0.26806015345789364,0.21736345696019443,-0.019167720804494526
6,Model_C,equal_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",0.13064300609619783,0.27835360723424696,0.2857777565088072,1.0000299892445323,-0.18497837082314528,31.626373626373617,0.031626373626373626,0.10461094609866994,0.056761877123260834,0.1588570494586842,0.3573141847760654,0.12428744388187501,0.2573214633350524
7,Model_C,equal_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",0.05028442703654412,0.10309737767548177,0.21768147963065124,0.5606790293635849,-0.13393804810118282,32.03300064913989,0.032033000649139894,0.0016041048632153831,0.10200599953244989,0.34343193620070506,0.2970195511253693,-0.11027511567178915,0.12425973350402922
8,Model_C,equal_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",0.23478490198726343,0.5246937541756957,0.11710077316782576,3.6630761716365265,-0.05059653183005386,34.175,0.034175000000000004,0.18784167381026795,0.07506208163272832,0.38896856347244363,0.19297724464575164,-0.12197686594349957,0.47211507539921505
9,Model_C,equal_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,"{""volatility_20"": 0.3333333333333333, ""volatility_60"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.03735913600925933,-0.2901302964922322,0.14597758039597628,-2.274967225457191,-0.04607647060947884,8.200000000000001,0.008199999999999997,0.0012791315733753361,-0.35256753002847324,-1.7684540513743907,0.19936482361781926,0.0030756779909086283,-0.3321571803889638
