top_fraction,OOS_return,annualized_return,volatility,Sharpe,max_drawdown,turnover,transaction_cost,benchmark_return,annualized_excess_return,information_ratio,tracking_error,beta,jensen_alpha
0.1,0.886873301128656,0.14776013722423853,0.1779852877936852,0.8638203665306582,-0.27657894093153224,130.31227099558518,0.13031227099558518,-0.07972928424756909,0.15612240372858519,0.6361971941799778,0.24539939056131516,0.045104301928503614,0.15385444318871117
0.2,1.0135092560716799,0.16405749482357224,0.19564829053767757,0.8750018091380715,-0.25568441310266854,105.03034425917372,0.10503034425917374,-0.07972928424756909,0.17356769536481823,0.6780411966967262,0.2559839965630458,0.06570451488318574,0.1713486621268355
0.3,1.409669559229743,0.21033474853662582,0.20568759082970461,1.0318579336580855,-0.2690470893925646,87.05281144289802,0.08705281144289802,-0.07972928424756909,0.21461545964222814,0.8196891736501292,0.2618254169278967,0.08171217562983363,0.21243444599421987
