fold,method,train_start,train_end,test_start,test_end,is_annualized_return,is_volatility,is_sharpe,is_max_drawdown,is_information_ratio,is_turnover,is_transaction_cost,is_benchmark_excess_return,annualized_return,volatility,sharpe,max_drawdown,information_ratio,turnover,transaction_cost,benchmark_excess_return,train_weights
2,rolling_ic_weight,2019-02-18,2022-03-25,2022-03-28,2022-09-28,0.07470561009524057,0.2973313430244075,0.25125373374817095,-0.32992704177670373,-1.510103150198272,267.7755548977206,0.26777555489772065,-0.4638132680316065,-0.17002896281248014,0.30730041646185413,-0.5532988362662574,-0.2423398618041308,-1.2806519132655212,45.10674797203408,0.045106747972034074,-0.06130995726566575,"{'momentum_20': -0.1247785391651311, 'momentum_60': -0.05561589183535311, 'volatility_20': -0.036779272982617676, 'volatility_60': -0.11649023167742334, 'volume_change_20': -0.6663360643394748}"
2,rolling_icir_weight,2019-02-18,2022-03-25,2022-03-28,2022-09-28,0.0809478925928615,0.2959239464514342,0.2735428935831198,-0.32789238798697784,-1.48287555340851,276.1480688323885,0.2761480688323885,-0.44771498430467754,-0.17554066187881978,0.3050157933566289,-0.5755133527580164,-0.2393418396178274,-1.3863303215065685,46.461758451241984,0.04646175845124197,-0.06499374013045689,"{'momentum_20': -0.1101454149737541, 'momentum_60': -0.04859009142659929, 'volatility_20': -0.033313229831384, 'volatility_60': -0.10747107205529262, 'volume_change_20': -0.7004801917129699}"
3,equal_weight,2019-08-20,2022-09-28,2022-09-29,2023-04-10,0.04677429622940532,0.2358640224895972,0.19831043215362912,-0.2885535315948129,-1.1722200720111107,212.80882755301457,0.21280882755301456,-0.4410472332299463,0.09301276837439265,0.1566608948872072,0.5937203948781222,-0.1111799267391157,-2.3035271983672456,37.56836605630741,0.0375683660563074,-0.11303227540119104,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
3,static_weight,2019-08-20,2022-09-28,2022-09-29,2023-04-10,0.04677429622940532,0.2358640224895972,0.19831043215362912,-0.2885535315948129,-1.1722200720111107,212.80882755301457,0.21280882755301456,-0.4410472332299463,0.09301276837439265,0.1566608948872072,0.5937203948781222,-0.1111799267391157,-2.3035271983672456,37.56836605630741,0.0375683660563074,-0.11303227540119104,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
3,rolling_ic_weight,2019-08-20,2022-09-28,2022-09-29,2023-04-10,0.009876422830316534,0.25880055406498553,0.03816229399507598,-0.3876542454430604,-1.900591464504084,318.06433464314915,0.3180643346431492,-0.5313744207307844,0.14585909777610362,0.1827385278977376,0.7981847038722338,-0.08743982067411915,-2.8202944041973415,56.07595420314888,0.05607595420314888,-0.08723297602755796,"{'momentum_20': -0.05328265092270395, 'momentum_60': -0.14633847823738358, 'volatility_20': 0.05538095680128113, 'volatility_60': -0.02661175830281028, 'volume_change_20': -0.718386155735821}"
3,rolling_icir_weight,2019-08-20,2022-09-28,2022-09-29,2023-04-10,0.024594691523681655,0.25978624422804625,0.09467280146708568,-0.3849672015481054,-1.7380615314858507,321.8220345585139,0.3218220345585139,-0.48722827752628395,0.15816199423619492,0.18025333814482877,0.8774428028018875,-0.08707950478596427,-2.7450728116732814,57.51285383534082,0.057512853835340806,-0.08211454190827398,"{'momentum_20': -0.04743469164079904, 'momentum_60': -0.12437281546795616, 'volatility_20': 0.05090065471346276, 'volatility_60': -0.024850738803713825, 'volume_change_20': -0.7524410993740682}"
4,equal_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,0.05017606760857296,0.21873982837594136,0.22938697529896984,-0.2885535315948128,-1.0779462248730949,211.82862218075053,0.21182862218075055,-0.3853722836231618,-0.12656130259832088,0.14196515710518545,-0.8914955273465341,-0.09257514008435641,0.2677610908384246,33.09545509460434,0.03309545509460434,0.013186083820653699,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
4,static_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,0.05017606760857296,0.21873982837594136,0.22938697529896984,-0.2885535315948128,-1.0779462248730949,211.82862218075053,0.21182862218075055,-0.3853722836231618,-0.12656130259832088,0.14196515710518545,-0.8914955273465341,-0.09257514008435641,0.2677610908384246,33.09545509460434,0.03309545509460434,0.013186083820653699,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
4,rolling_ic_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,0.11142125103108524,0.2123457163089918,0.5247162644380932,-0.335850397263982,-0.7985292855653431,242.1406734617583,0.24214067346175827,-0.21963261457744088,-0.14713018261533395,0.16356386520726418,-0.8995274257483102,-0.08326598929920381,0.0911851837888318,46.0479798904889,0.04604797989048891,0.0028887741350789448,"{'momentum_20': -0.12032482188919959, 'momentum_60': -0.1891589642399994, 'volatility_20': 0.15329461551640186, 'volatility_60': 0.15130733039848762, 'volume_change_20': -0.3859142679559115}"
4,rolling_icir_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,0.08832794186997228,0.21080721390234522,0.4189986681902143,-0.3405787254706747,-1.061292017932402,257.8877249388578,0.2578877249388578,-0.2836048672278731,-0.13838363202085568,0.16308795708425397,-0.848521463478535,-0.08704508563010882,0.25448188107341646,50.331004631163246,0.05033100463116324,0.007946980695212352,"{'momentum_20': -0.110365684972418, 'momentum_60': -0.16403287609577755, 'volatility_20': 0.1481873155330035, 'volatility_60': 0.14760002609645467, 'volume_change_20': -0.42981409730234627}"
5,equal_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,-0.022538424910178212,0.19788658425859612,-0.11389566905013244,-0.2885535315948128,-0.7453637758483714,209.5446033097988,0.2095446033097988,-0.25085812588002854,-0.2114154341305835,0.22791144688093232,-0.9276209555241566,-0.25419636220087216,-0.3582149667596847,30.39152075994181,0.030391520759941806,-0.03801892881395531,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
5,static_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,-0.022538424910178212,0.19788658425859612,-0.11389566905013244,-0.2885535315948128,-0.7453637758483714,209.5446033097988,0.2095446033097988,-0.25085812588002854,-0.2114154341305835,0.22791144688093232,-0.9276209555241566,-0.25419636220087216,-0.3582149667596847,30.39152075994181,0.030391520759941806,-0.03801892881395531,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
5,rolling_ic_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,0.009902673002381235,0.19268830982584167,0.05139218363237298,-0.323800510490449,-0.6124096554882404,207.91564327953608,0.2079156432795361,-0.15610912995419604,-0.22288221322872226,0.3186876307939416,-0.699375161418908,-0.32704621793101074,-0.7543309856918002,40.25955623324044,0.04025955623324046,-0.032848192915671356,"{'momentum_20': -0.09651739288665451, 'momentum_60': -0.17573707343923306, 'volatility_20': 0.19561450880377138, 'volatility_60': 0.21756112042785908, 'volume_change_20': -0.31456990444248206}"
5,rolling_icir_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,0.016730047030768525,0.1925095215408983,0.086905036680039,-0.32121647655648444,-0.5453058545790398,229.28094205976387,0.2292809420597639,-0.13598788327095454,-0.22968219882153262,0.3133628149728915,-0.7329593297194565,-0.3232939103240532,-0.85757053823358,43.6725116988275,0.04367251169882748,-0.0380765200254848,"{'momentum_20': -0.08835714557156224, 'momentum_60': -0.1499973799654454, 'volatility_20': 0.18777927733808994, 'volatility_60': 0.21114715367750292, 'volume_change_20': -0.36271904344739947}"
6,equal_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,-0.04164784509780883,0.19790765436719646,-0.21044079993255702,-0.40539965908913744,-0.8490063653760919,207.42068574090752,0.2074206857409075,-0.33088842452917777,0.0226756352404911,0.32646028163415064,0.06945909354419617,-0.2524383786204475,-2.9527133378682664,30.72727272727272,0.030727272727272735,-0.18553341657023947,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
6,static_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,-0.04164784509780883,0.19790765436719646,-0.21044079993255702,-0.40539965908913744,-0.8490063653760919,207.42068574090752,0.2074206857409075,-0.33088842452917777,0.0226756352404911,0.32646028163415064,0.06945909354419617,-0.2524383786204475,-2.9527133378682664,30.72727272727272,0.030727272727272735,-0.18553341657023947,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
